resTime,skill_query,query,globalId,code,parameters_msg,results,Text,返回Json
154ms,指尖查词,女字旁的字,1010193972327710225,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972327710225"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
125ms,指尖查词,描写春天的词语,1010193972331810210,200205,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""描写春天的词语有很多啊,如春季,开春,晚春,暮春,阳春,新春,仲春,早春,余春,残春,酣春等等。""}}]","描写春天的词语有很多啊,如春季,开春,晚春,暮春,阳春,新春,仲春,早春,余春,残春,酣春等等。","{""globalId"":""1010193972331810210"",""intent"":{""code"":200205,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""描写春天的词语有很多啊,如春季,开春,晚春,暮春,阳春,新春,仲春,早春,余春,残春,酣春等等。""}}]}"
113ms,指尖查词,ABB的词语,1010193972332910218,1000722,"{""formationIntentType"":6,""intentType"":4,""keyword"":""abb式"",""result"":[""慢悠悠"",""酸溜溜"",""笑眯眯"",""静悄悄"",""懒洋洋""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972332910218"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":6,""intentType"":4,""keyword"":""abb式"",""result"":[""慢悠悠"",""酸溜溜"",""笑眯眯"",""静悄悄"",""懒洋洋""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
64ms,指尖查词,帮我查女字旁的字,1010193972337910323,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972337910323"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
111ms,指尖查词,AABB的成语,1010193972333910226,1000722,"{""formationIntentType"":6,""intentType"":4,""keyword"":""AABB式"",""result"":[""风风雨雨"",""懵懵懂懂"",""扭扭捏捏"",""安安分分"",""安安静静""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972333910226"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":6,""intentType"":4,""keyword"":""AABB式"",""result"":[""风风雨雨"",""懵懵懂懂"",""扭扭捏捏"",""安安分分"",""安安静静""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
146ms,指尖查词,描写春天的成语,1010193972330510246,200205,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""描写春天的成语有,春意盎然,枯木逢春,满园春色,春光明媚,春暖花开,春寒料峭,春山如笑等。""}}]","描写春天的成语有,春意盎然,枯木逢春,满园春色,春光明媚,春暖花开,春寒料峭,春山如笑等。","{""globalId"":""1010193972330510246"",""intent"":{""code"":200205,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""描写春天的成语有,春意盎然,枯木逢春,满园春色,春光明媚,春暖花开,春寒料峭,春山如笑等。""}}]}"
84ms,指尖查词,关于夸人的词语,1010193972337410253,1000722,"{""formationIntentType"":8,""intentType"":4,""keyword"":""夸人"",""result"":[""公平"",""好客"",""主意"",""明朗"",""谦虚""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972337410253"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":8,""intentType"":4,""keyword"":""夸人"",""result"":[""公平"",""好客"",""主意"",""明朗"",""谦虚""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
96ms,指尖查词,查询女字旁的字,1010193972338010256,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972338010256"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
160ms,指尖查词,关于冬天的词语,1010193972331810211,1000722,"{""formationIntentType"":5,""intentType"":4,""keyword"":""冬天"",""result"":[""冬天"",""雪花"",""风雨交加"",""积雪"",""寒冷""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972331810211"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":5,""intentType"":4,""keyword"":""冬天"",""result"":[""冬天"",""雪花"",""风雨交加"",""积雪"",""寒冷""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
116ms,指尖查词,查女字旁的字,1010193972337610318,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972337610318"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
112ms,指尖查词,查草字头的字,1010193972338310328,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""艹"",""result"":[""节"",""藏"",""草"",""花"",""墓""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972338310328"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""艹"",""result"":[""节"",""藏"",""草"",""花"",""墓""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
126ms,指尖查词,帮我查询女字旁的字,1010193972338210326,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972338210326"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
148ms,指尖查词,关于时间的成语,1010193972336910306,1000722,"{""formationIntentType"":7,""intentType"":4,""keyword"":""时间"",""result"":[""白驹过隙"",""从长计议"",""九牛一毛"",""七擒七纵"",""望梅止渴""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972336910306"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":7,""intentType"":4,""keyword"":""时间"",""result"":[""白驹过隙"",""从长计议"",""九牛一毛"",""七擒七纵"",""望梅止渴""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
104ms,指尖查词,帮我查询女字旁的字,1010193972342010284,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972342010284"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
69ms,指尖查词,三个木叫啥字,1010193972345210310,1000722,"{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972345210310"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
141ms,指尖查词,查询草字头的字,1010193972338510330,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""艹"",""result"":[""节"",""藏"",""草"",""花"",""墓""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972338510330"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""艹"",""result"":[""节"",""藏"",""草"",""花"",""墓""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
117ms,指尖查词,帮我查女字旁的字,1010193972340910351,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972340910351"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
52ms,指尖查词,比喻不避艰险，奋不顾身的成语有啥,1010193972347610404,1000722,"{""formationIntentType"":3,""intentType"":4,""keyword"":""不避艰险奋不顾身""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972347610404"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":3,""intentType"":4,""keyword"":""不避艰险奋不顾身""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
74ms,指尖查词,三个木叫什么字,1010193972345510315,1000722,"{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972345510315"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
62ms,指尖查词,比喻不避艰险，奋不顾身的成语是什么,1010193972349410341,1000722,"{""formationIntentType"":3,""intentType"":4,""keyword"":""不避艰险奋不顾身""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972349410341"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":3,""intentType"":4,""keyword"":""不避艰险奋不顾身""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
123ms,指尖查词,女字旁的字有什么,1010193972343510292,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972343510292"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""女"",""result"":[""女"",""妈"",""好"",""姓"",""姐""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
126ms,指尖查词,三个木是啥,1010193972344810306,1000722,"{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972344810306"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
137ms,指尖查词,草字头的字有什么,1010193972344310300,1000722,"{""formationIntentType"":1,""intentType"":4,""keyword"":""艹"",""result"":[""节"",""藏"",""草"",""花"",""墓""]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972344310300"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":1,""intentType"":4,""keyword"":""艹"",""result"":[""节"",""藏"",""草"",""花"",""墓""]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
135ms,指尖查词,三个木是什么,1010193972344910388,1000722,"{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972344910388"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
158ms,指尖查词,三个木是啥字,1010193972344010379,1000722,"{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972344010379"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":2,""intentType"":4,""keyword"":""三个木"",""result"":""森""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
127ms,指尖查词,比喻不避艰险，奋不顾身的成语有什么,1010193972347310400,1000722,"{""formationIntentType"":3,""intentType"":4,""keyword"":""不避艰险奋不顾身""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972347310400"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":3,""intentType"":4,""keyword"":""不避艰险奋不顾身""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
74ms,指尖查词,关于山水的成语有什么,1010193972353010363,1000722,"{""formationIntentType"":7,""intentType"":4,""keyword"":""山水"",""result"":[]}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]",好的,"{""globalId"":""1010193972353010363"",""intent"":{""code"":1000722,""operateState"":1010,""parameters"":{""formationIntentType"":7,""intentType"":4,""keyword"":""山水"",""result"":[]}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的""}}]}"
